,month,day,campaign_number,user_engagement,banner,placement,displays,placement_costs,clicks,advert_firm_revenue,post_click_conversions,post_click_sales_amount,cpm_company,cpc_company,profit_company,roi_company,cpc_advert_firm,profit_advert_firm,roi_advert_firm
4324,April,21,camp 3,High,300 x 250,mno,18678,4.7201,49,2.6262,3,465.6026,0.14060391904914873,0.05359591836734694,462.9764,17629.137156347577,0.09632857142857143,-2.0939000000000005,-44.36134827651957
4326,April,21,camp 3,Low,300 x 250,def,8722,0.3619,48,2.5726,0,0.0,0.2949552854849805,0.053595833333333336,-2.5726,-100.0,0.007539583333333333,2.2107,610.8593534125449
4327,April,21,camp 3,Low,300 x 250,ghi,334,0.1936,2,0.1071,0,0.0,0.3206586826347306,0.05355,-0.1071,-100.0,0.0968,-0.0865,-44.679752066115704
4329,April,21,camp 3,Low,300 x 250,mno,29033,0.9579,66,3.5372,0,0.0,0.12183377535907415,0.053593939393939395,-3.5372,-100.0,0.014513636363636364,2.5793,269.26610293350035
4330,April,21,camp 3,Medium,300 x 250,def,12956,0.9909,85,4.5548,1,5.0772,0.3515591231861686,0.05358588235294118,0.5224000000000002,11.469219285149736,0.01165764705882353,3.5639000000000003,359.66293268745585
4331,April,21,camp 3,Medium,300 x 250,ghi,987,0.5479,52,2.7876,0,0.0,2.824316109422492,0.05360769230769231,-2.7876,-100.0,0.010536538461538462,2.2397,408.77897426537686
4333,April,21,camp 3,Medium,300 x 250,mno,54283,3.365,171,9.1637,1,68.2057,0.1688134406720336,0.053588888888888894,59.041999999999994,644.3030653556968,0.019678362573099416,5.7987,172.32392273402675
4340,April,21,camp 3,Medium,468 x 60,def,74,0.0047,1,0.0535,0,0.0,0.7229729729729729,0.0535,-0.0535,-100.0,0.0047,0.048799999999999996,1038.2978723404253
4343,April,21,camp 3,High,580 x 400,mno,4932,1.8679,23,1.233,0,0.0,0.25,0.05360869565217392,-1.233,-100.0,0.08121304347826086,-0.6348999999999998,-33.99004229348465
4344,April,21,camp 3,Low,580 x 400,mno,5401,0.3507,25,1.3396,0,0.0,0.24802814293649322,0.05358399999999999,-1.3396,-100.0,0.014028,0.9888999999999999,281.9788993441688
4345,April,21,camp 3,Medium,580 x 400,mno,12003,1.3733,75,4.0206,0,0.0,0.3349662584353912,0.053607999999999996,-4.0206,-100.0,0.018310666666666666,2.6473,192.76924197189254
4346,April,21,camp 3,High,670 x 90,def,492,0.1165,1,0.0535,0,0.0,0.10873983739837398,0.0535,-0.0535,-100.0,0.1165,-0.063,-54.07725321888412
4349,April,21,camp 3,High,670 x 90,mno,1520,0.2365,3,0.1607,0,0.0,0.10572368421052632,0.05356666666666667,-0.1607,-100.0,0.07883333333333332,-0.07579999999999998,-32.050739957716694
4350,April,21,camp 3,Low,670 x 90,def,3112,0.1002,9,0.4822,0,0.0,0.15494858611825194,0.05357777777777778,-0.4822,-100.0,0.011133333333333334,0.382,381.23752495009984
4352,April,21,camp 3,Low,670 x 90,mno,2057,0.0398,7,0.3751,6,311.0929,0.18235294117647058,0.053585714285714285,310.7178,82835.99040255933,0.005685714285714286,0.3353,842.4623115577889
4353,April,21,camp 3,Medium,670 x 90,def,4057,0.229,12,0.643,0,0.0,0.15849149617944294,0.05358333333333334,-0.643,-100.0,0.019083333333333334,0.41400000000000003,180.78602620087335
4354,April,21,camp 3,Medium,670 x 90,ghi,46,0.0388,1,0.0535,0,0.0,1.1630434782608696,0.0535,-0.0535,-100.0,0.0388,0.014699999999999998,37.88659793814432
4356,April,21,camp 3,Medium,670 x 90,mno,4086,0.1373,15,0.8037,0,0.0,0.19669603524229076,0.053579999999999996,-0.8037,-100.0,0.009153333333333335,0.6664,485.360524399126
4357,April,21,camp 3,High,728 x 90,def,5234,1.0133,10,0.5356,0,0.0,0.10233091325945738,0.053559999999999997,-0.5356,-100.0,0.10133,-0.4777000000000001,-47.14299812493833
4358,April,21,camp 3,High,728 x 90,ghi,877,0.9997,5,0.2679,0,0.0,0.30547320410490314,0.05358,-0.2679,-100.0,0.19994,-0.7318,-73.20196058817645
4359,April,21,camp 3,High,728 x 90,jkl,1076,0.3847,3,0.1607,0,0.0,0.14934944237918218,0.05356666666666667,-0.1607,-100.0,0.12823333333333334,-0.22399999999999998,-58.227190018196
4360,April,21,camp 3,High,728 x 90,mno,17006,3.1367,26,1.3932,8,243.5747,0.08192402681406563,0.05358461538461538,242.1815,17383.110824002295,0.12064230769230769,-1.7434999999999998,-55.583893901233786
4362,April,21,camp 3,Low,728 x 90,def,3347,0.2577,9,0.4834,0,0.0,0.14442784583208843,0.05371111111111111,-0.4834,-100.0,0.02863333333333333,0.2257,87.58246022506792
4365,April,21,camp 3,Low,728 x 90,mno,21067,0.5809,48,2.5721,0,0.0,0.1220914226040727,0.05358541666666666,-2.5721,-100.0,0.012102083333333333,1.9911999999999999,342.77844723704595
4367,April,21,camp 3,Medium,728 x 90,def,9862,1.0576,35,1.876,0,0.0,0.19022510646927598,0.053599999999999995,-1.876,-100.0,0.03021714285714286,0.8183999999999998,77.3827534039334
4368,April,21,camp 3,Medium,728 x 90,ghi,853,0.9635,7,0.3751,0,0.0,0.43974208675263776,0.053585714285714285,-0.3751,-100.0,0.13764285714285715,-0.5884,-61.06901920083031
4369,April,21,camp 3,Medium,728 x 90,jkl,307,0.088,6,0.3215,0,0.0,1.0472312703583062,0.05358333333333334,-0.3215,-100.0,0.014666666666666666,0.2335,265.3409090909091
4370,April,21,camp 3,Medium,728 x 90,mno,48102,2.1756,124,6.6452,0,0.0,0.1381481019500229,0.05359032258064516,-6.6452,-100.0,0.017545161290322582,4.4696,205.44217687074826
4375,April,22,camp 1,High,160 x 600,def,21831,24.3583,176,33.0,19,2022.9199,1.5116119279923044,0.1875,1989.9199,6030.060303030303,0.13839943181818182,8.6417,35.47743479635279
4376,April,22,camp 1,High,160 x 600,ghi,12085,22.0837,119,22.0,74,3983.5083,1.8204385601985933,0.18487394957983194,3961.5083,18006.855909090908,0.18557731092436974,-0.08370000000000033,-0.37901257488555057
4377,April,22,camp 1,High,160 x 600,mno,147584,186.2871,1344,254.0,554,31136.8734,1.7210537727666957,0.18898809523809523,30882.8734,12158.61157480315,0.1386064732142857,67.71289999999999,36.348679001390856
4381,April,22,camp 1,Low,160 x 600,mno,2229,0.485,6,1.1373,0,0.0,0.510228802153432,0.18955,-1.1373,-100.0,0.08083333333333333,0.6523,134.49484536082474
4382,April,22,camp 1,Medium,160 x 600,def,2622,1.4223,14,2.6528,1,31.577,1.0117467581998476,0.18948571428571429,28.924200000000003,1090.3272014475272,0.10159285714285714,1.2305000000000001,86.51479997187656
4383,April,22,camp 1,Medium,160 x 600,ghi,372,0.5889,11,2.0851,0,0.0,5.605107526881722,0.18955454545454548,-2.0851,-100.0,0.05353636363636363,1.4962000000000002,254.0669043980303
4384,April,22,camp 1,Medium,160 x 600,mno,18428,11.1096,147,27.8656,13,857.0906,1.51213370957239,0.18956190476190476,829.225,2975.801705328434,0.07557551020408164,16.756,150.8245121336502
4385,April,22,camp 1,High,240 x 400,def,46210,40.2945,218,41.0,42,3288.2116,0.887253841159922,0.18807339449541285,3247.2116,7920.028292682928,0.18483715596330275,0.7055000000000007,1.750859298415418
4386,April,22,camp 1,High,240 x 400,ghi,359336,340.9117,9161,1736.0,2447,116329.6106,4.831132978604983,0.1894989629953062,114593.6106,6601.014435483871,0.037213371902630715,1395.0883,409.2227694150714
4387,April,22,camp 1,High,240 x 400,jkl,35024,18.5587,328,62.0,165,9836.9458,1.7702147099132024,0.18902439024390244,9774.9458,15766.041612903226,0.056581402439024396,43.4413,234.07512379638655
4388,April,22,camp 1,High,240 x 400,mno,135257,327.7002,1300,246.0,686,26342.6067,1.8187598423741471,0.18923076923076923,26096.6067,10608.376707317073,0.2520770769230769,-81.7002,-24.93138545536438
4389,April,22,camp 1,Low,240 x 400,def,630,0.1016,1,0.1895,0,0.0,0.3007936507936508,0.1895,-0.1895,-100.0,0.1016,0.0879,86.51574803149607
4390,April,22,camp 1,Low,240 x 400,ghi,834,0.6409,14,2.6538,2,30.7767,3.1820143884892085,0.18955714285714284,28.1229,1059.7219082070992,0.04577857142857143,2.0129,314.0739584958652
4391,April,22,camp 1,Low,240 x 400,jkl,170,0.0842,1,0.1895,0,0.0,1.1147058823529412,0.1895,-0.1895,-100.0,0.0842,0.1053,125.05938242280286
4392,April,22,camp 1,Low,240 x 400,mno,840,0.2857,1,0.1895,0,0.0,0.2255952380952381,0.1895,-0.1895,-100.0,0.2857,-0.09620000000000001,-33.67168358417921
4393,April,22,camp 1,Medium,240 x 400,def,4796,2.8545,46,8.7198,3,236.1264,1.8181401167639697,0.18956086956521737,227.4066,2607.9336682033995,0.06205434782608695,5.8652999999999995,205.4755648975302
4394,April,22,camp 1,Medium,240 x 400,ghi,18053,16.0827,536,101.597,84,3898.4225,5.627707306264886,0.18954664179104477,3796.8255,3737.143321161058,0.030005037313432834,85.51429999999999,531.716067575718
4395,April,22,camp 1,Medium,240 x 400,jkl,2647,1.4137,28,5.3077,5,198.6473,2.005175670570457,0.18956071428571428,193.3396,3642.624865761064,0.050489285714285716,3.8939999999999997,275.447407512202
4396,April,22,camp 1,Medium,240 x 400,mno,11766,13.473,78,14.7858,5,342.254,1.2566547679755227,0.18956153846153848,327.4682,2214.7479338284033,0.17273076923076924,1.3127999999999993,9.743932309062565
4398,April,22,camp 1,High,300 x 250,def,38550,38.2527,175,33.0,91,5139.3192,0.8560311284046692,0.18857142857142858,5106.3192,15473.694545454546,0.21858685714285714,-5.252699999999997,-13.73157973162678
4399,April,22,camp 1,High,300 x 250,ghi,47668,33.7212,825,156.0,262,13331.4914,3.272635730469078,0.1890909090909091,13175.4914,8445.82782051282,0.04087418181818182,122.27879999999999,362.6169887192626
4400,April,22,camp 1,High,300 x 250,jkl,5273,2.8479,20,3.0,8,281.1203,0.5689360895126114,0.15,278.1203,9270.676666666666,0.142395,0.1520999999999999,5.340777414937318
4401,April,22,camp 1,High,300 x 250,mno,230514,279.2661,1653,313.0,785,43523.2003,1.3578350989527752,0.18935269207501512,43210.2003,13805.175814696486,0.16894500907441015,33.733900000000006,12.079482615326388
4405,April,22,camp 1,Low,300 x 250,mno,2458,0.5388,8,1.5164,0,0.0,0.6169243287225386,0.18955,-1.5164,-100.0,0.06735,0.9776,181.4402375649592
4406,April,22,camp 1,Medium,300 x 250,def,4106,2.507,18,3.4121,1,35.773,0.8310034096444229,0.18956111111111112,32.3609,948.4159315377626,0.13927777777777778,0.9051,36.102911846828874
4407,April,22,camp 1,Medium,300 x 250,ghi,1826,1.1555,71,13.4578,5,30.9504,7.370098576122674,0.18954647887323944,17.492599999999996,129.9811261870439,0.016274647887323943,12.3023,1064.6733016010385
4408,April,22,camp 1,Medium,300 x 250,jkl,432,0.2283,1,0.1895,0,0.0,0.4386574074074074,0.1895,-0.1895,-100.0,0.2283,-0.0388,-16.995181778361804
4409,April,22,camp 1,Medium,300 x 250,mno,25764,14.8092,161,30.5143,17,1877.0119,1.1843774258655486,0.18952981366459626,1846.4976,6051.253346791505,0.09198260869565218,15.705099999999998,106.04961780514815
4410,April,22,camp 1,High,468 x 60,def,854,0.2773,2,0.0,7,111.9227,0.0,0.0,111.9227,inf,0.13865,-0.2773,-100.0
4413,April,22,camp 1,High,468 x 60,mno,2236,1.3803,3,0.0,8,604.4723,0.0,0.0,604.4723,inf,0.4601,-1.3803,-100.0
4419,April,22,camp 1,Medium,468 x 60,mno,196,0.0679,1,0.1895,0,0.0,0.9668367346938775,0.1895,-0.1895,-100.0,0.0679,0.1216,179.08689248895433
4420,April,22,camp 1,High,580 x 400,mno,41105,118.5126,658,124.0,361,19591.95,3.0166646393382797,0.1884498480243161,19467.95,15699.959677419354,0.18011033434650456,5.487399999999994,4.630224971859527
4421,April,22,camp 1,Low,580 x 400,mno,310,0.1366,4,0.7582,1,16.5189,2.445806451612903,0.18955,15.760699999999998,2078.6995515695066,0.03415,0.6215999999999999,455.05124450951683
4422,April,22,camp 1,Medium,580 x 400,mno,3994,4.7228,48,9.0979,3,689.5765,2.2778918377566346,0.18953958333333332,680.4786,7479.512854614803,0.09839166666666667,4.375099999999999,92.63784195816038
4423,April,22,camp 1,High,670 x 90,def,5355,9.0061,42,8.0,9,140.4789,1.4939309056956114,0.19047619047619047,132.4789,1655.9862500000002,0.2144309523809524,-1.0061,-11.171317218329799
4424,April,22,camp 1,High,670 x 90,ghi,18518,12.8249,149,28.0,64,3456.6028,1.5120423371854412,0.18791946308724833,3428.6028,12245.01,0.08607315436241611,15.1751,118.32528908607476
4425,April,22,camp 1,High,670 x 90,jkl,444,0.3121,8,1.0,0,0.0,2.2522522522522523,0.125,-1.0,-100.0,0.0390125,0.6879,220.41012495994875
4426,April,22,camp 1,High,670 x 90,mno,18213,28.0911,114,21.0,52,2725.3668,1.1530225662987976,0.18421052631578946,2704.3668,12877.937142857141,0.24641315789473686,-7.091100000000001,-25.243226502344164
4427,April,22,camp 1,Low,670 x 90,def,84,0.0176,3,0.5686,0,0.0,6.769047619047619,0.18953333333333333,-0.5686,-100.0,0.005866666666666667,0.551,3130.6818181818185
4431,April,22,camp 1,Medium,670 x 90,def,504,0.4878,4,0.7582,2,55.8259,1.5043650793650793,0.18955,55.067699999999995,7262.951727776312,0.12195,0.2704,55.43255432554325
4432,April,22,camp 1,Medium,670 x 90,ghi,692,0.4468,1,0.1895,0,0.0,0.2738439306358382,0.1895,-0.1895,-100.0,0.4468,-0.2573,-57.58728737690242
4433,April,22,camp 1,Medium,670 x 90,jkl,26,0.0154,1,0.1895,0,0.0,7.288461538461539,0.1895,-0.1895,-100.0,0.0154,0.1741,1130.5194805194806
4434,April,22,camp 1,Medium,670 x 90,mno,1948,1.1529,12,2.2747,2,116.418,1.1677104722792608,0.18955833333333336,114.14330000000001,5017.949619730074,0.09607500000000001,1.1218000000000001,97.30245467950387
4436,April,22,camp 1,High,728 x 90,def,71967,72.0354,348,66.0,115,6712.8781,0.9170869982075118,0.1896551724137931,6646.8781,10071.027424242424,0.20699827586206895,-6.035399999999996,-8.37838062952381
4437,April,22,camp 1,High,728 x 90,ghi,189884,250.2786,2512,476.0,950,42486.7455,2.5067936213688355,0.18949044585987262,42010.7455,8825.786869747899,0.09963320063694268,225.7214,90.18805443214082
4438,April,22,camp 1,High,728 x 90,jkl,23231,9.4116,151,28.0,42,2617.2918,1.2052860402048988,0.18543046357615894,2589.2918,9247.470714285715,0.06232847682119205,18.5884,197.50520634111098
4439,April,22,camp 1,High,728 x 90,mno,272964,295.0607,1395,264.0,591,31944.9407,0.9671605046819362,0.18924731182795698,31680.9407,12000.356325757575,0.21151304659498207,-31.060699999999997,-10.526884807092236
4441,April,22,camp 1,Low,728 x 90,def,842,0.2075,3,0.5686,0,0.0,0.6752969121140142,0.18953333333333333,-0.5686,-100.0,0.06916666666666667,0.3611,174.02409638554218
4442,April,22,camp 1,Low,728 x 90,ghi,187,0.2058,2,0.3791,0,0.0,2.0272727272727273,0.18955,-0.3791,-100.0,0.1029,0.17329999999999998,84.20796890184644
4444,April,22,camp 1,Low,728 x 90,mno,2407,0.4706,9,1.706,3,46.2395,0.7087660988782717,0.18955555555555556,44.5335,2610.404454865182,0.05228888888888889,1.2353999999999998,262.5159371015724
4445,April,22,camp 1,Medium,728 x 90,def,7881,4.3311,27,5.1171,2,40.68,0.6492957746478873,0.1895222222222222,35.5629,694.9815325086475,0.16041111111111112,0.7859999999999996,18.147814642931348
4446,April,22,camp 1,Medium,728 x 90,ghi,6850,8.5529,120,22.7454,10,334.6959,3.3204963503649636,0.189545,311.9505,1371.488300931177,0.07127416666666667,14.1925,165.93786902687978
4447,April,22,camp 1,Medium,728 x 90,jkl,2061,0.8391,21,3.9797,4,522.4621,1.9309558466763705,0.1895095238095238,518.4824,13028.178003367088,0.03995714285714286,3.1406,374.2819687760696
4448,April,22,camp 1,Medium,728 x 90,mno,29387,14.7639,169,32.0349,39,1408.1703,1.0901044679620242,0.18955562130177514,1376.1354,4295.738085650337,0.08736035502958579,17.271,116.98128543271086
4452,April,22,camp 2,Low,160 x 600,def,4295,0.2744,15,0.6093,0,0.0,0.1418626309662398,0.040619999999999996,-0.6093,-100.0,0.01829333333333333,0.3349,122.04810495626823
4454,April,22,camp 2,Low,160 x 600,mno,19504,2.17,145,5.8897,2,154.7038,0.30197395406070554,0.040618620689655174,148.8141,2526.6838718440667,0.01496551724137931,3.7197000000000005,171.41474654377882
4455,April,22,camp 2,Medium,160 x 600,def,18259,3.0319,240,9.7486,1,123.8217,0.5339065666246782,0.040619166666666665,114.07310000000001,1170.1485341484934,0.012632916666666666,6.7166999999999994,221.53435139681386
4456,April,22,camp 2,Medium,160 x 600,ghi,1710,2.495,42,1.706,3,112.681,0.9976608187134504,0.04061904761904762,110.975,6504.982415005861,0.059404761904761905,-0.7890000000000001,-31.623246492985977
4457,April,22,camp 2,Medium,160 x 600,mno,87955,23.7295,2055,83.4699,36,2556.8341,0.9490068785174236,0.04061795620437956,2473.3642,2963.180979011596,0.01154720194647202,59.740399999999994,251.75583134916448
4458,April,22,camp 2,Low,240 x 400,def,4850,0.5985,66,2.6789,2,264.5844,0.5523505154639174,0.04058939393939394,261.9055,9776.606069655456,0.009068181818181819,2.0804,347.60233918128654
4459,April,22,camp 2,Low,240 x 400,ghi,10178,8.4985,298,12.1046,10,516.4927,1.1892906268422088,0.04061946308724832,504.3881,4166.912578689094,0.028518456375838927,3.6060999999999996,42.43219391657351
4460,April,22,camp 2,Low,240 x 400,jkl,741,0.3582,25,1.0155,0,0.0,1.3704453441295548,0.04062,-1.0155,-100.0,0.014328,0.6573,183.50083752093803
4461,April,22,camp 2,Low,240 x 400,mno,8725,0.9502,61,2.4778,2,64.9791,0.2839885386819484,0.04061967213114754,62.5013,2522.451368149165,0.01557704918032787,1.5275999999999996,160.76615449379074
4462,April,22,camp 2,Medium,240 x 400,def,30729,6.6785,811,32.9407,2,210.1683,1.071974356471086,0.0406173859432799,177.2276,538.0201392198709,0.00823489519112207,26.2622,393.23500786104665
4463,April,22,camp 2,Medium,240 x 400,ghi,103219,92.1346,5824,236.5554,126,10034.4627,2.2917815518460745,0.04061734203296703,9797.9073,4141.908111165503,0.01581981456043956,144.42079999999999,156.74979866412832
4464,April,22,camp 2,Medium,240 x 400,jkl,8489,4.3129,264,10.7235,4,207.39,1.263222994463423,0.04061931818181818,196.66649999999998,1833.9767799692265,0.016336742424242424,6.4106,148.63780750770943
4465,April,22,camp 2,Medium,240 x 400,mno,49827,20.3441,820,33.3059,13,1144.8704,0.6684307704658117,0.0406169512195122,1111.5645,3337.4402132955415,0.02480987804878049,12.9618,63.712820916137844
4466,April,22,camp 2,Low,300 x 250,abc,1,0.002,1,0.0406,0,0.0,40.599999999999994,0.0406,-0.0406,-100.0,0.002,0.038599999999999995,1929.9999999999998
4467,April,22,camp 2,Low,300 x 250,def,4301,0.5032,61,2.4776,0,0.0,0.5760520809114159,0.040616393442622946,-2.4776,-100.0,0.008249180327868852,1.9743999999999997,392.3688394276629
4468,April,22,camp 2,Low,300 x 250,ghi,1393,0.8349,59,2.3963,0,0.0,1.7202440775305097,0.04061525423728814,-2.3963,-100.0,0.014150847457627118,1.5614000000000001,187.0164091507965
4469,April,22,camp 2,Low,300 x 250,jkl,47,0.0253,2,0.0812,0,0.0,1.727659574468085,0.0406,-0.0812,-100.0,0.01265,0.05589999999999999,220.94861660079047
4470,April,22,camp 2,Low,300 x 250,mno,26938,2.5016,154,6.2548,1,14.4864,0.23219244190363056,0.04061558441558442,8.2316,131.60452772270895,0.016244155844155842,3.7532000000000005,150.03197953309885
4472,April,22,camp 2,Medium,300 x 250,def,18966,6.0157,336,13.646,5,99.841,0.7194980491405674,0.04061309523809524,86.195,631.6503004543455,0.017903869047619047,7.630300000000001,126.83976927040912
4473,April,22,camp 2,Medium,300 x 250,ghi,10811,6.8919,970,39.3968,13,1563.2272,3.6441402275460177,0.04061525773195876,1523.8304,3867.9039922024126,0.007105051546391752,32.5049,471.63917062058357
4474,April,22,camp 2,Medium,300 x 250,jkl,706,0.3765,8,0.3249,0,0.0,0.4601983002832861,0.0406125,-0.3249,-100.0,0.0470625,-0.05159999999999998,-13.70517928286852
4475,April,22,camp 2,Medium,300 x 250,mno,121615,29.3382,1774,72.0553,34,3866.5396,0.5924869465115322,0.0406174182638106,3794.4843,5266.072447134354,0.016537880496054116,42.7171,145.60232052409486
4476,April,22,camp 2,Low,468 x 60,def,53,0.0037,1,0.0406,0,0.0,0.7660377358490565,0.0406,-0.0406,-100.0,0.0037,0.036899999999999995,997.2972972972972
4479,April,22,camp 2,Medium,468 x 60,def,372,0.0671,4,0.1624,1,84.8154,0.4365591397849462,0.0406,84.65299999999999,52126.231527093594,0.016775,0.09529999999999998,142.02682563338297
4482,April,22,camp 2,Medium,468 x 60,mno,836,0.0889,9,0.3655,0,0.0,0.43720095693779903,0.04061111111111111,-0.3655,-100.0,0.009877777777777779,0.27659999999999996,311.1361079865016
4483,April,22,camp 2,Low,580 x 400,mno,6417,1.2807,150,6.0928,5,55.4584,0.9494779491974444,0.04061866666666667,49.3656,810.2284663865546,0.008538,4.812100000000001,375.7398297805888
4484,April,22,camp 2,Medium,580 x 400,mno,28851,14.3496,1159,47.0771,23,2150.4906,1.6317320023569375,0.04061872303710095,2103.4135,4468.018420845804,0.012381018119068162,32.7275,228.072559513854
4485,April,22,camp 2,Low,670 x 90,def,1503,0.1033,4,0.1622,0,0.0,0.10791749833666003,0.04055,-0.1622,-100.0,0.025825,0.05890000000000001,57.01839303000968
4486,April,22,camp 2,Low,670 x 90,ghi,135,0.1049,3,0.1218,0,0.0,0.9022222222222223,0.040600000000000004,-0.1218,-100.0,0.03496666666666667,0.016900000000000012,16.11058150619639
4487,April,22,camp 2,Low,670 x 90,jkl,12,0.008,5,0.2031,0,0.0,16.925,0.04062,-0.2031,-100.0,0.0016,0.1951,2438.75
4488,April,22,camp 2,Low,670 x 90,mno,2416,0.144,8,0.3249,0,0.0,0.13447847682119207,0.0406125,-0.3249,-100.0,0.018,0.18090000000000003,125.62500000000003
