,campaign_number,user_engagement,banner,placement,displays,clicks,ad_spend_by_company_x,post_click_conversions,post_click_sales_amount
9985,camp 1,Medium,728 x 90,mno,12761,109,11.718,25,2216.3375
9987,camp 3,High,160 x 600,abc,1,0,0.0,0,0.0
9988,camp 3,High,160 x 600,def,1397,3,0.1612,0,0.0
9989,camp 3,High,160 x 600,ghi,148,0,0.0,0,0.0
9990,camp 3,High,160 x 600,mno,9457,21,1.1286,0,0.0
9991,camp 3,Low,160 x 600,def,3421,7,0.3762,0,0.0
9992,camp 3,Low,160 x 600,ghi,46,0,0.0,0,0.0
9993,camp 3,Low,160 x 600,mno,15393,43,2.311,0,0.0
9994,camp 3,Medium,160 x 600,def,5833,41,2.2078,0,0.0
9995,camp 3,Medium,160 x 600,ghi,226,0,0.0,0,0.0
9996,camp 3,Medium,160 x 600,mno,29690,155,8.3312,3,298.4611
9997,camp 3,High,240 x 400,def,1866,7,0.377,0,0.0
9998,camp 3,High,240 x 400,ghi,5329,58,3.1171,8,634.642
9999,camp 3,High,240 x 400,jkl,3057,9,0.4837,0,0.0
10000,camp 3,High,240 x 400,mno,6679,14,0.7524,0,0.0
10001,camp 3,Low,240 x 400,def,970,5,0.2687,0,0.0
10002,camp 3,Low,240 x 400,ghi,1087,7,0.3762,1,85.4
10003,camp 3,Low,240 x 400,jkl,80,0,0.0,0,0.0
10004,camp 3,Low,240 x 400,mno,5288,17,0.9145,0,0.0
10005,camp 3,Medium,240 x 400,def,2717,18,0.9674,0,0.0
10006,camp 3,Medium,240 x 400,ghi,4060,94,5.0519,0,0.0
10007,camp 3,Medium,240 x 400,jkl,920,13,0.6986,0,0.0
10008,camp 3,Medium,240 x 400,mno,12830,48,2.5797,2,117.8214
10009,camp 3,High,300 x 250,def,2267,4,0.2149,1,176.9806
10010,camp 3,High,300 x 250,ghi,752,4,0.2149,0,0.0
10011,camp 3,High,300 x 250,jkl,290,1,0.0537,0,0.0
10012,camp 3,High,300 x 250,mno,18761,50,2.6889,2,8.6047
10013,camp 3,Low,300 x 250,abc,1,0,0.0,0,0.0
10014,camp 3,Low,300 x 250,def,3407,9,0.4837,0,0.0
10015,camp 3,Low,300 x 250,ghi,264,8,0.4308,0,0.0
10016,camp 3,Low,300 x 250,jkl,3,0,0.0,0,0.0
10017,camp 3,Low,300 x 250,mno,18611,41,2.2043,0,0.0
10018,camp 3,Medium,300 x 250,abc,2,0,0.0,0,0.0
10019,camp 3,Medium,300 x 250,def,5335,24,1.2898,0,0.0
10020,camp 3,Medium,300 x 250,ghi,787,27,1.4511,1,31.8301
10021,camp 3,Medium,300 x 250,jkl,30,0,0.0,0,0.0
10022,camp 3,Medium,300 x 250,mno,36208,113,6.0752,2,278.7893
10023,camp 3,High,468 x 60,def,99,0,0.0,0,0.0
10024,camp 3,High,468 x 60,ghi,2,0,0.0,0,0.0
10025,camp 3,High,468 x 60,mno,238,1,0.0537,0,0.0
10026,camp 3,Low,468 x 60,def,27,0,0.0,0,0.0
10027,camp 3,Low,468 x 60,mno,116,0,0.0,0,0.0
10028,camp 3,Medium,468 x 60,def,88,1,0.0537,0,0.0
10029,camp 3,Medium,468 x 60,ghi,5,0,0.0,0,0.0
10030,camp 3,Medium,468 x 60,mno,515,0,0.0,0,0.0
10031,camp 3,High,580 x 400,mno,4060,24,1.2907,0,0.0
10032,camp 3,Low,580 x 400,mno,2562,20,1.0748,0,0.0
10033,camp 3,Medium,580 x 400,mno,6722,103,5.5374,1,36.8266
10034,camp 3,High,670 x 90,def,459,1,0.0537,0,0.0
10035,camp 3,High,670 x 90,ghi,162,0,0.0,0,0.0
10036,camp 3,High,670 x 90,jkl,45,0,0.0,0,0.0
10037,camp 3,High,670 x 90,mno,918,0,0.0,0,0.0
10038,camp 3,Low,670 x 90,def,2268,14,0.7524,0,0.0
10039,camp 3,Low,670 x 90,ghi,14,0,0.0,0,0.0
10040,camp 3,Low,670 x 90,mno,641,2,0.1074,0,0.0
10041,camp 3,Medium,670 x 90,def,2632,12,0.6449,0,0.0
10042,camp 3,Medium,670 x 90,ghi,55,0,0.0,0,0.0
10043,camp 3,Medium,670 x 90,jkl,5,0,0.0,0,0.0
10044,camp 3,Medium,670 x 90,mno,1745,10,0.5374,0,0.0
10045,camp 3,High,728 x 90,def,4607,10,0.5374,1,17.0504
10046,camp 3,High,728 x 90,ghi,1655,7,0.3762,0,0.0
10047,camp 3,High,728 x 90,jkl,1248,3,0.1612,0,0.0
10048,camp 3,High,728 x 90,mno,15998,35,1.881,0,0.0
10049,camp 3,Low,728 x 90,def,2684,2,0.1074,0,0.0
10050,camp 3,Low,728 x 90,ghi,222,4,0.2149,0,0.0
10051,camp 3,Low,728 x 90,jkl,44,0,0.0,0,0.0
10052,camp 3,Low,728 x 90,mno,20303,33,1.7735,0,0.0
10053,camp 3,Medium,728 x 90,abc,1,0,0.0,0,0.0
10054,camp 3,Medium,728 x 90,def,8908,35,1.881,1,62.2092
10055,camp 3,Medium,728 x 90,ghi,991,13,0.6986,0,0.0
10056,camp 3,Medium,728 x 90,jkl,495,3,0.1612,0,0.0
10057,camp 3,Medium,728 x 90,mno,44473,159,8.5479,1,25.8052
10059,camp 3,High,800 x 250,mno,2,0,0.0,0,0.0
10060,camp 3,Low,800 x 250,mno,5,0,0.0,0,0.0
10061,camp 1,High,160 x 600,abc,19,0,0.0,0,0.0
10062,camp 1,High,160 x 600,def,11435,50,5.0,25,1055.3934
10063,camp 1,High,160 x 600,ghi,10257,77,8.0,59,2526.8499
10064,camp 1,High,160 x 600,mno,80464,798,87.0,414,18967.9326
10066,camp 1,Low,160 x 600,def,164,0,0.0,0,0.0
10067,camp 1,Low,160 x 600,ghi,27,0,0.0,0,0.0
10068,camp 1,Low,160 x 600,mno,805,2,0.2184,0,0.0
10069,camp 1,Medium,160 x 600,def,1041,2,0.2184,0,0.0
10070,camp 1,Medium,160 x 600,ghi,669,15,1.6385,1,26.3121
10071,camp 1,Medium,160 x 600,mno,7140,101,11.035,8,274.742
10072,camp 1,High,240 x 400,def,11250,67,7.0,19,512.1857
10073,camp 1,High,240 x 400,ghi,230580,5079,554.0,2148,108550.5919
10074,camp 1,High,240 x 400,jkl,33396,326,35.0,177,10094.5536
10075,camp 1,High,240 x 400,mno,27358,212,23.0,187,8476.2826
10076,camp 1,Low,240 x 400,def,168,1,0.1099,0,0.0
10077,camp 1,Low,240 x 400,ghi,381,6,0.6554,1,7.9332
10078,camp 1,Low,240 x 400,jkl,130,1,0.1092,0,0.0
10079,camp 1,Low,240 x 400,mno,161,0,0.0,0,0.0
10080,camp 1,Medium,240 x 400,def,721,5,0.5461,0,0.0
10081,camp 1,Medium,240 x 400,ghi,11319,351,38.3431,44,3157.2358
10082,camp 1,Medium,240 x 400,jkl,2231,29,3.1678,9,130.6184
10083,camp 1,Medium,240 x 400,mno,1872,17,1.857,3,481.0053
10084,camp 1,High,300 x 250,abc,27,0,0.0,0,0.0
10085,camp 1,High,300 x 250,def,24065,88,9.0,89,5904.9892
10086,camp 1,High,300 x 250,ghi,35959,476,52.0,226,9252.7556
10087,camp 1,High,300 x 250,jkl,6554,33,3.0,18,1541.6556
10088,camp 1,High,300 x 250,mno,147026,1015,110.0,739,39674.8606
10089,camp 1,Low,300 x 250,def,127,1,0.1092,0,0.0
10090,camp 1,Low,300 x 250,ghi,51,0,0.0,0,0.0
10091,camp 1,Low,300 x 250,jkl,13,0,0.0,0,0.0
10092,camp 1,Low,300 x 250,mno,1212,8,0.8738,0,0.0
10093,camp 1,Medium,300 x 250,def,2055,11,1.2015,3,63.6024
10094,camp 1,Medium,300 x 250,ghi,999,23,2.5131,1,24.4896
10095,camp 1,Medium,300 x 250,jkl,436,4,0.4369,2,302.7737
10096,camp 1,Medium,300 x 250,mno,12963,90,9.8312,33,2499.0101
10097,camp 1,High,468 x 60,def,887,0,0.0,0,0.0
10098,camp 1,High,468 x 60,ghi,275,0,0.0,0,0.0
10099,camp 1,High,468 x 60,jkl,4,0,0.0,0,0.0
10100,camp 1,High,468 x 60,mno,1188,0,0.0,0,0.0
10101,camp 1,Low,468 x 60,mno,7,0,0.0,0,0.0
10102,camp 1,Medium,468 x 60,def,110,1,0.1092,0,0.0
10103,camp 1,Medium,468 x 60,ghi,15,0,0.0,0,0.0
10104,camp 1,Medium,468 x 60,mno,132,0,0.0,0,0.0
10105,camp 1,High,580 x 400,mno,29721,450,49.0,319,16856.6853
10106,camp 1,Low,580 x 400,mno,336,0,0.0,0,0.0
10107,camp 1,Medium,580 x 400,mno,2272,37,4.0417,6,375.6748
10108,camp 1,High,670 x 90,def,3582,14,1.0,11,578.476
10109,camp 1,High,670 x 90,ghi,11160,79,8.0,39,2387.5624
10110,camp 1,High,670 x 90,jkl,306,4,0.0,1,13.5588
10111,camp 1,High,670 x 90,mno,10016,51,5.0,36,1725.7212
10112,camp 1,Low,670 x 90,def,40,0,0.0,0,0.0
10113,camp 1,Low,670 x 90,ghi,16,0,0.0,0,0.0
10114,camp 1,Low,670 x 90,mno,57,0,0.0,0,0.0
10115,camp 1,Medium,670 x 90,def,303,1,0.1092,0,0.0
10116,camp 1,Medium,670 x 90,ghi,653,3,0.3277,0,0.0
10117,camp 1,Medium,670 x 90,jkl,31,1,0.1092,0,0.0
10118,camp 1,Medium,670 x 90,mno,902,5,0.5461,0,0.0
10119,camp 1,High,728 x 90,abc,13,0,0.0,0,0.0
10120,camp 1,High,728 x 90,def,47479,192,21.0,85,5560.9262
10121,camp 1,High,728 x 90,ghi,162024,2173,237.0,1023,44544.8224
10122,camp 1,High,728 x 90,jkl,14217,86,9.0,29,1711.5867
10123,camp 1,High,728 x 90,mno,141763,895,97.0,531,26061.986
10125,camp 1,Low,728 x 90,def,376,2,0.2184,0,0.0
10126,camp 1,Low,728 x 90,ghi,239,4,0.4369,0,0.0
10127,camp 1,Low,728 x 90,jkl,73,1,0.1092,0,0.0
10128,camp 1,Low,728 x 90,mno,1237,3,0.3277,0,0.0
10129,camp 1,Medium,728 x 90,def,4595,31,3.3863,1,7.4962
10130,camp 1,Medium,728 x 90,ghi,6759,105,11.4719,15,780.3257
10131,camp 1,Medium,728 x 90,jkl,1189,13,1.42,0,0.0
10132,camp 1,Medium,728 x 90,mno,13289,120,13.1082,17,1241.1895
10134,camp 1,High,800 x 250,mno,2,0,0.0,0,0.0
10135,camp 3,High,160 x 600,def,1347,5,0.273,1,186.4515
10136,camp 3,High,160 x 600,ghi,326,2,0.1092,0,0.0
10137,camp 3,High,160 x 600,mno,10510,27,1.4746,5,1218.1271
10138,camp 3,Low,160 x 600,abc,1,0,0.0,0,0.0
10139,camp 3,Low,160 x 600,def,3847,3,0.1638,0,0.0
10140,camp 3,Low,160 x 600,ghi,86,0,0.0,0,0.0
10141,camp 3,Low,160 x 600,mno,16011,42,2.2943,0,0.0
10142,camp 3,Medium,160 x 600,abc,1,0,0.0,0,0.0
10143,camp 3,Medium,160 x 600,def,6524,31,1.6931,0,0.0
10144,camp 3,Medium,160 x 600,ghi,607,1,0.0546,0,0.0
10145,camp 3,Medium,160 x 600,mno,32449,202,11.0346,4,580.5474
10146,camp 3,High,240 x 400,def,1818,4,0.2184,0,0.0
10147,camp 3,High,240 x 400,ghi,6526,60,3.2774,3,495.4122
10148,camp 3,High,240 x 400,jkl,3963,16,0.8738,2,379.6346
10149,camp 3,High,240 x 400,mno,7833,17,0.9285,0,0.0
10150,camp 3,Low,240 x 400,def,1148,2,0.1092,0,0.0
10151,camp 3,Low,240 x 400,ghi,1456,9,0.4915,0,0.0
10152,camp 3,Low,240 x 400,jkl,163,5,0.273,0,0.0
10153,camp 3,Low,240 x 400,mno,5638,16,0.8738,0,0.0
10154,camp 3,Medium,240 x 400,def,3941,17,0.9285,0,0.0
10155,camp 3,Medium,240 x 400,ghi,6734,156,8.5203,1,243.609
10156,camp 3,Medium,240 x 400,jkl,1771,45,2.4578,0,0.0
10157,camp 3,Medium,240 x 400,mno,14693,72,3.9328,0,0.0
10158,camp 3,High,300 x 250,abc,2,0,0.0,0,0.0
10159,camp 3,High,300 x 250,def,2698,5,0.273,6,165.0549
10160,camp 3,High,300 x 250,ghi,1090,9,0.4915,0,0.0
10161,camp 3,High,300 x 250,jkl,414,1,0.0546,0,0.0
10162,camp 3,High,300 x 250,mno,21026,57,3.1132,7,1027.1559
10163,camp 3,Low,300 x 250,abc,1,0,0.0,0,0.0
10164,camp 3,Low,300 x 250,def,4298,15,0.8192,0,0.0
10165,camp 3,Low,300 x 250,ghi,400,7,0.3823,0,0.0
10166,camp 3,Low,300 x 250,jkl,9,0,0.0,0,0.0
10167,camp 3,Low,300 x 250,mno,20055,41,2.2393,0,0.0
10168,camp 3,Medium,300 x 250,def,7127,36,1.9662,0,0.0
10169,camp 3,Medium,300 x 250,ghi,1248,31,1.6931,0,0.0
10170,camp 3,Medium,300 x 250,jkl,77,0,0.0,0,0.0
10171,camp 3,Medium,300 x 250,mno,43592,129,7.0453,0,0.0
10172,camp 3,High,468 x 60,def,112,0,0.0,0,0.0
10173,camp 3,High,468 x 60,ghi,1,0,0.0,0,0.0
10174,camp 3,High,468 x 60,jkl,1,0,0.0,0,0.0
10175,camp 3,High,468 x 60,mno,124,0,0.0,0,0.0
10176,camp 3,Low,468 x 60,def,45,0,0.0,0,0.0
10177,camp 3,Low,468 x 60,ghi,2,0,0.0,0,0.0
10178,camp 3,Low,468 x 60,mno,59,0,0.0,0,0.0
10179,camp 3,Medium,468 x 60,def,128,0,0.0,0,0.0
10180,camp 3,Medium,468 x 60,ghi,3,0,0.0,0,0.0
10181,camp 3,Medium,468 x 60,mno,245,1,0.0546,0,0.0
10182,camp 3,High,580 x 400,mno,4454,30,1.6385,1,78.158
10183,camp 3,Low,580 x 400,mno,3079,29,1.5842,0,0.0
10184,camp 3,Medium,580 x 400,mno,8520,111,6.0629,2,210.1685
10185,camp 3,High,670 x 90,def,460,1,0.0546,0,0.0
10186,camp 3,High,670 x 90,ghi,142,0,0.0,0,0.0
10187,camp 3,High,670 x 90,jkl,33,0,0.0,0,0.0
10188,camp 3,High,670 x 90,mno,1055,6,0.3295,0,0.0
10189,camp 3,Low,670 x 90,def,2818,4,0.2188,0,0.0
10190,camp 3,Low,670 x 90,ghi,22,0,0.0,0,0.0
10191,camp 3,Low,670 x 90,jkl,2,0,0.0,0,0.0
10192,camp 3,Low,670 x 90,mno,774,1,0.0546,0,0.0
10193,camp 3,Medium,670 x 90,def,3130,12,0.6554,0,0.0
10194,camp 3,Medium,670 x 90,ghi,81,0,0.0,0,0.0
10195,camp 3,Medium,670 x 90,jkl,19,0,0.0,0,0.0
10196,camp 3,Medium,670 x 90,mno,2000,3,0.1638,0,0.0
10197,camp 3,High,728 x 90,abc,1,0,0.0,0,0.0
10198,camp 3,High,728 x 90,def,5397,7,0.3826,1,56.3109
10199,camp 3,High,728 x 90,ghi,2595,9,0.4915,1,28.1691
10200,camp 3,High,728 x 90,jkl,1423,3,0.1638,0,0.0
10201,camp 3,High,728 x 90,mno,17204,40,2.1846,2,57.7292
10203,camp 3,Low,728 x 90,def,4153,21,1.1469,0,0.0
10204,camp 3,Low,728 x 90,ghi,477,4,0.2184,0,0.0
10205,camp 3,Low,728 x 90,jkl,90,0,0.0,0,0.0
10206,camp 3,Low,728 x 90,mno,23710,57,3.1128,0,0.0
10208,camp 3,Medium,728 x 90,def,13307,56,3.0593,1,61.4872
10209,camp 3,Medium,728 x 90,ghi,2271,11,0.6007,0,0.0
10210,camp 3,Medium,728 x 90,jkl,737,12,0.6554,0,0.0
10211,camp 3,Medium,728 x 90,mno,50484,221,12.0712,0,0.0
10213,camp 3,High,800 x 250,mno,1,0,0.0,0,0.0
10214,camp 1,High,160 x 600,abc,20,0,0.0,0,0.0
10215,camp 1,High,160 x 600,def,12191,68,7.0,34,998.9598
10216,camp 1,High,160 x 600,ghi,9813,62,6.0,27,958.532
10217,camp 1,High,160 x 600,mno,83405,897,98.0,466,24111.4703
10219,camp 1,Low,160 x 600,def,204,0,0.0,0,0.0
10220,camp 1,Low,160 x 600,ghi,43,0,0.0,0,0.0
10221,camp 1,Low,160 x 600,mno,782,5,0.5498,3,117.8136
10222,camp 1,Medium,160 x 600,def,1167,2,0.2199,2,88.6832
10223,camp 1,Medium,160 x 600,ghi,607,5,0.5498,0,0.0
10224,camp 1,Medium,160 x 600,mno,7746,97,10.6678,18,1886.5306
10225,camp 1,High,240 x 400,def,10680,68,7.0,46,1541.1266
10226,camp 1,High,240 x 400,ghi,215682,4950,544.0,2100,108756.1896
10227,camp 1,High,240 x 400,jkl,25482,232,25.0,108,6986.6576
10228,camp 1,High,240 x 400,mno,30408,259,28.0,199,11641.7297
10229,camp 1,Low,240 x 400,def,106,0,0.0,0,0.0
10230,camp 1,Low,240 x 400,ghi,398,7,0.7688,1,29.161
10231,camp 1,Low,240 x 400,jkl,98,0,0.0,0,0.0
10232,camp 1,Low,240 x 400,mno,210,1,0.1099,0,0.0
10233,camp 1,Medium,240 x 400,def,745,9,0.9897,0,0.0
10234,camp 1,Medium,240 x 400,ghi,10443,290,31.8935,31,1357.0015
10235,camp 1,Medium,240 x 400,jkl,1512,13,1.4297,1,25.7485
10236,camp 1,Medium,240 x 400,mno,2130,18,1.9795,7,586.0576
10237,camp 1,High,300 x 250,abc,13,0,0.0,0,0.0
10238,camp 1,High,300 x 250,def,21999,116,12.0,53,2954.18
10239,camp 1,High,300 x 250,ghi,38523,405,44.0,247,9181.6029
10240,camp 1,High,300 x 250,jkl,4520,31,3.0,4,270.2977
10241,camp 1,High,300 x 250,mno,157843,1039,114.0,728,33150.0169
10242,camp 1,Low,300 x 250,def,183,0,0.0,0,0.0
10243,camp 1,Low,300 x 250,ghi,69,0,0.0,0,0.0
10244,camp 1,Low,300 x 250,jkl,18,0,0.0,0,0.0
10245,camp 1,Low,300 x 250,mno,1170,9,0.9897,0,0.0
10246,camp 1,Medium,300 x 250,def,2087,13,1.4297,1,29.2403
10247,camp 1,Medium,300 x 250,ghi,1282,28,3.0778,2,302.9641
10248,camp 1,Medium,300 x 250,jkl,367,5,0.5498,0,0.0
10249,camp 1,Medium,300 x 250,mno,13875,81,8.9081,21,1061.4776
10250,camp 1,High,468 x 60,def,805,1,0.0,0,0.0
10251,camp 1,High,468 x 60,ghi,236,0,0.0,0,0.0
10252,camp 1,High,468 x 60,jkl,7,0,0.0,0,0.0
10253,camp 1,High,468 x 60,mno,1001,2,0.0,0,0.0
10254,camp 1,Low,468 x 60,def,1,0,0.0,0,0.0
10255,camp 1,Low,468 x 60,mno,10,0,0.0,0,0.0
10256,camp 1,Medium,468 x 60,def,75,1,0.1099,0,0.0
10257,camp 1,Medium,468 x 60,ghi,14,0,0.0,0,0.0
10258,camp 1,Medium,468 x 60,mno,77,0,0.0,0,0.0
10259,camp 1,High,580 x 400,mno,28637,388,42.0,302,15560.4642
10260,camp 1,Low,580 x 400,mno,219,2,0.2199,0,0.0
10261,camp 1,Medium,580 x 400,mno,2338,30,3.2993,0,0.0
10262,camp 1,High,670 x 90,def,3553,26,2.0,12,683.8297
10263,camp 1,High,670 x 90,ghi,10569,68,7.0,61,1947.9669
10264,camp 1,High,670 x 90,jkl,209,2,0.0,1,28.2092
10265,camp 1,High,670 x 90,mno,10297,81,8.0,38,1892.0121
10266,camp 1,Low,670 x 90,def,38,0,0.0,0,0.0
10267,camp 1,Low,670 x 90,ghi,21,0,0.0,0,0.0
10268,camp 1,Low,670 x 90,mno,97,0,0.0,0,0.0
10269,camp 1,Medium,670 x 90,def,349,1,0.1099,0,0.0
10270,camp 1,Medium,670 x 90,ghi,424,4,0.4399,1,49.7649
10271,camp 1,Medium,670 x 90,jkl,19,0,0.0,0,0.0
10272,camp 1,Medium,670 x 90,mno,827,5,0.5498,0,0.0
10273,camp 1,High,728 x 90,abc,35,0,0.0,0,0.0
10274,camp 1,High,728 x 90,def,45948,198,21.0,114,4347.5924
10275,camp 1,High,728 x 90,ghi,147793,2051,225.0,1089,47314.9541
10276,camp 1,High,728 x 90,jkl,10822,65,7.0,34,2029.462
10277,camp 1,High,728 x 90,mno,142553,834,91.0,445,22169.6276
10279,camp 1,Low,728 x 90,def,367,2,0.2199,0,0.0
10280,camp 1,Low,728 x 90,ghi,235,3,0.3299,0,0.0
10281,camp 1,Low,728 x 90,jkl,68,0,0.0,0,0.0
10282,camp 1,Low,728 x 90,mno,981,7,0.7698,1,51.3183
10283,camp 1,Medium,728 x 90,def,4278,26,2.8594,3,109.8677
10284,camp 1,Medium,728 x 90,ghi,6789,149,16.3866,19,1319.4991
10285,camp 1,Medium,728 x 90,jkl,991,7,0.7698,2,23.1365
10286,camp 1,Medium,728 x 90,mno,13451,81,8.9066,17,663.3423
10288,camp 1,High,800 x 250,mno,1,0,0.0,0,0.0
10289,camp 3,High,160 x 600,def,1504,2,0.1099,0,0.0
10290,camp 3,High,160 x 600,ghi,271,0,0.0,0,0.0
10291,camp 3,High,160 x 600,mno,10766,26,1.4297,0,0.0
10292,camp 3,Low,160 x 600,def,4270,10,0.5498,0,0.0
10293,camp 3,Low,160 x 600,ghi,72,0,0.0,0,0.0
10294,camp 3,Low,160 x 600,mno,14599,39,2.1438,0,0.0
10295,camp 3,Medium,160 x 600,abc,3,0,0.0,0,0.0
10296,camp 3,Medium,160 x 600,def,6829,27,1.4846,0,0.0
10297,camp 3,Medium,160 x 600,ghi,493,1,0.0549,0,0.0
10298,camp 3,Medium,160 x 600,mno,33202,285,15.6695,2,80.7257
10300,camp 3,High,240 x 400,def,1691,3,0.1649,0,0.0
10301,camp 3,High,240 x 400,ghi,5324,57,3.1328,14,1202.4686
10302,camp 3,High,240 x 400,jkl,2667,2,0.1099,0,0.0
10303,camp 3,High,240 x 400,mno,8313,27,1.4846,2,1483.201
10304,camp 3,Low,240 x 400,def,923,3,0.1649,0,0.0
10305,camp 3,Low,240 x 400,ghi,1079,7,0.3849,0,0.0
10306,camp 3,Low,240 x 400,jkl,57,0,0.0,0,0.0
10307,camp 3,Low,240 x 400,mno,5763,12,0.6598,0,0.0
10308,camp 3,Medium,240 x 400,def,3124,13,0.7148,0,0.0
10309,camp 3,Medium,240 x 400,ghi,4586,88,4.8375,0,0.0
10310,camp 3,Medium,240 x 400,jkl,890,14,0.769,0,0.0
10311,camp 3,Medium,240 x 400,mno,14147,42,2.3095,0,0.0
10312,camp 3,High,300 x 250,abc,1,0,0.0,0,0.0
10313,camp 3,High,300 x 250,def,2274,2,0.1099,0,0.0
10314,camp 3,High,300 x 250,ghi,1202,14,0.7698,1,8.9906
10315,camp 3,High,300 x 250,jkl,194,2,0.1099,0,0.0
10316,camp 3,High,300 x 250,mno,19633,59,3.2424,3,371.1365
10317,camp 3,Low,300 x 250,def,3187,8,0.4399,0,0.0
10318,camp 3,Low,300 x 250,ghi,330,7,0.3849,0,0.0
10319,camp 3,Low,300 x 250,jkl,6,0,0.0,0,0.0
10320,camp 3,Low,300 x 250,mno,15538,26,1.4282,0,0.0
10321,camp 3,Medium,300 x 250,abc,7,1,0.0549,0,0.0
10322,camp 3,Medium,300 x 250,def,5499,21,1.154,0,0.0
10323,camp 3,Medium,300 x 250,ghi,1402,31,1.7039,0,0.0
10324,camp 3,Medium,300 x 250,jkl,21,0,0.0,0,0.0
10325,camp 3,Medium,300 x 250,mno,35048,167,9.1778,1,25.1429
10326,camp 3,High,468 x 60,def,70,0,0.0,0,0.0
10327,camp 3,High,468 x 60,mno,131,0,0.0,0,0.0
10328,camp 3,Low,468 x 60,def,32,0,0.0,0,0.0
10329,camp 3,Low,468 x 60,mno,51,0,0.0,0,0.0
10330,camp 3,Medium,468 x 60,def,114,1,0.0549,0,0.0
10331,camp 3,Medium,468 x 60,ghi,2,0,0.0,0,0.0
10332,camp 3,Medium,468 x 60,mno,167,0,0.0,0,0.0
10333,camp 3,High,580 x 400,mno,4231,38,2.0895,1,55.5525
10334,camp 3,Low,580 x 400,mno,2574,25,1.3747,0,0.0
10335,camp 3,Medium,580 x 400,mno,7523,130,7.1485,0,0.0
10336,camp 3,High,670 x 90,def,496,0,0.0,0,0.0
10337,camp 3,High,670 x 90,ghi,111,0,0.0,0,0.0
10338,camp 3,High,670 x 90,jkl,27,0,0.0,0,0.0
10339,camp 3,High,670 x 90,mno,1068,4,0.2199,0,0.0
10340,camp 3,Low,670 x 90,def,2752,12,0.6591,0,0.0
10341,camp 3,Low,670 x 90,ghi,11,0,0.0,0,0.0
10342,camp 3,Low,670 x 90,jkl,1,0,0.0,0,0.0
10343,camp 3,Low,670 x 90,mno,705,1,0.0549,0,0.0
10344,camp 3,Medium,670 x 90,def,3427,13,0.7148,0,0.0
10345,camp 3,Medium,670 x 90,ghi,56,1,0.0549,0,0.0
10346,camp 3,Medium,670 x 90,jkl,6,0,0.0,0,0.0
10347,camp 3,Medium,670 x 90,mno,1795,4,0.2199,0,0.0
10348,camp 3,High,728 x 90,abc,1,0,0.0,0,0.0
10349,camp 3,High,728 x 90,def,4953,9,0.4948,0,0.0
10350,camp 3,High,728 x 90,ghi,2182,13,0.7143,2,28.0383
10351,camp 3,High,728 x 90,jkl,931,1,0.0549,0,0.0
10352,camp 3,High,728 x 90,mno,16626,49,2.6937,1,431.4733
10353,camp 3,Low,728 x 90,def,3209,20,1.0997,0,0.0
10354,camp 3,Low,728 x 90,ghi,360,1,0.0549,0,0.0
10355,camp 3,Low,728 x 90,jkl,46,0,0.0,0,0.0
10356,camp 3,Low,728 x 90,mno,20328,50,2.7494,0,0.0
10357,camp 3,Medium,728 x 90,abc,1,0,0.0,0,0.0
10358,camp 3,Medium,728 x 90,def,10541,58,3.1893,0,0.0
10359,camp 3,Medium,728 x 90,ghi,1706,17,0.9348,0,0.0
10360,camp 3,Medium,728 x 90,jkl,470,1,0.0549,0,0.0
10361,camp 3,Medium,728 x 90,mno,43168,186,10.2226,1,17.1476
10363,camp 3,High,800 x 250,mno,2,0,0.0,0,0.0
10364,camp 3,Low,800 x 250,mno,6,0,0.0,0,0.0
10365,camp 1,High,160 x 600,abc,19,0,0.0,0,0.0
10366,camp 1,High,160 x 600,def,9947,49,5.0,21,715.537
10367,camp 1,High,160 x 600,ghi,6619,52,5.0,33,4462.9268
10368,camp 1,High,160 x 600,mno,61792,567,61.0,401,20015.8636
10369,camp 1,Low,160 x 600,def,135,0,0.0,0,0.0
10370,camp 1,Low,160 x 600,ghi,5,0,0.0,0,0.0
10371,camp 1,Low,160 x 600,mno,535,1,0.1084,0,0.0
10372,camp 1,Medium,160 x 600,def,1001,5,0.5423,0,0.0
10373,camp 1,Medium,160 x 600,ghi,338,3,0.3254,0,0.0
10374,camp 1,Medium,160 x 600,mno,4823,51,5.532,7,278.76
10375,camp 1,High,240 x 400,def,8734,55,6.0,17,1848.2988
10376,camp 1,High,240 x 400,ghi,130168,2353,255.0,1453,65969.4636
10377,camp 1,High,240 x 400,jkl,19105,140,15.0,101,5763.8869
10378,camp 1,High,240 x 400,mno,20914,146,15.0,146,9082.0929
10379,camp 1,Low,240 x 400,def,64,0,0.0,0,0.0
10380,camp 1,Low,240 x 400,ghi,185,2,0.2169,1,14.5217
10381,camp 1,Low,240 x 400,jkl,74,0,0.0,0,0.0
10382,camp 1,Low,240 x 400,mno,166,0,0.0,0,0.0
10383,camp 1,Medium,240 x 400,def,745,2,0.2169,1,16.3793
10384,camp 1,Medium,240 x 400,ghi,5591,183,19.8504,38,2610.1263
10385,camp 1,Medium,240 x 400,jkl,1017,10,1.0847,0,0.0
10386,camp 1,Medium,240 x 400,mno,1132,9,0.9762,4,80.3507
10387,camp 1,High,300 x 250,abc,17,0,0.0,0,0.0
10388,camp 1,High,300 x 250,def,15537,73,7.0,99,3957.9615
10389,camp 1,High,300 x 250,ghi,32660,393,42.0,162,9949.3432
